,대여소번호,대여소명,동,구,총거치대수,2020년_대여수,2019년_대여수
418,2176,보라매공원 보도육교,신림동,관악구,15,5712,11503
419,2177,신대방역 2번 출구,신림동,관악구,19,16601,31112
420,2178,서울대학교 정문,신림동,관악구,15,1984,4428
421,2179,양녕로 입구,봉천동,관악구,7,3353,7132
422,2183,동방1교,신림동,관악구,20,16120,32706
423,2184,구암초등학교 버스정류장,봉천동,관악구,10,935,2065
424,2185,대학동 고시촌,신림동,관악구,10,3797,2455
425,2186,우리은행 낙성대역지점,봉천동,관악구,15,94,0
426,2187,현대시장사거리(신한은행),봉천동,관악구,15,194,0
427,2189,삼성서비스센터(관악점) ,봉천동,관악구,15,126,0
428,2190,도원맨션,봉천동,관악구,12,56,0
429,2191,대학동주민센터 ,신림동,관악구,10,114,0
430,2195,은천교회,신림동,관악구,15,141,0
431,2196,삼화페인트 봉천점,봉천동,관악구,10,88,0
432,2198,사랑의병원,봉천동,관악구,10,94,0
433,2199,신봉천주유소,봉천동,관악구,8,54,0
434,2200,관악문화원 건너편,신림동,관악구,20,9,0
435,3304,낙성대역 5번 출구,봉천동,관악구,15,0,0
436,3305,낙성대역 8번 출구,봉천동,관악구,10,0,0
437,3306,서울신우초등학교,신림동,관악구,10,0,0
438,3307,봉천고개 육교,봉천동,관악구,15,0,0
439,3310,영락고등학교,봉천동,관악구,15,0,0
440,3311,서울대입구역 4번 출구,봉천동,관악구,12,0,0
441,3500,군자역2번출구,중곡동,광진구,10,6151,12725
442,3501,광진구청 앞,자양동,광진구,10,7758,16313
443,3502,중곡역 1번출구,중곡동,광진구,15,2725,6233
444,3503,광진유진스웰,광장동,광진구,20,735,1788
445,3504,원일교회,자양동,광진구,8,6102,13050
446,3505,신양초교앞 교차로,자양동,광진구,12,3927,8749
447,3506,영동대교 북단,자양동,광진구,10,3880,9642
448,3507,어린이회관,능동,광진구,39,3168,6363
449,3508,화양사거리,화양동,광진구,10,7696,17813
450,3509,세종사이버대학교,군자동,광진구,20,8521,21648
451,3510,중곡SK아파트앞,중곡동,광진구,10,1883,4008
452,3516,구의아리수정수센터앞,구의동,광진구,10,2954,6159
453,3517,용마사거리,중곡동,광진구,10,5551,10803
454,3518,군자역 7번출구뒤,능동,광진구,8,10931,23537
455,3520,광진경찰서,구의동,광진구,10,5942,14985
456,3521,현대홈타운 뒷길,광장동,광진구,10,1082,2223
457,3523,건국대학교 과학관(이과대) 앞,화양동,광진구,10,1837,9123
458,3524,세종대학교,군자동,광진구,15,508,3781
459,3528,광진정보도서관,광장동,광진구,8,2952,8333
460,3529,어린이대공원정문,군자동,광진구,15,3640,7664
461,3533,건대입구역 사거리(롯데백화점),자양동,광진구,10,19459,43513
462,3534,건대입구역 5번출구 뒤,자양동,광진구,12,9344,22691
463,3535,중곡사거리(국민은행),중곡동,광진구,10,6131,12294
464,3536,중앙농협(자양동),자양동,광진구,10,6364,13649
465,3537,아차산 휴먼시아 아파트 옆,구의동,광진구,15,2065,4762
466,3541,커먼그라운드,자양동,광진구,20,10405,25356
467,3542,래미안 구의파크 스위트,구의동,광진구,17,4377,12217
468,500,어린이대공원역 3번출구 앞,화양동,광진구,10,8027,20976
469,501,광진구의회 앞,자양동,광진구,30,5391,10359
470,502,뚝섬유원지역 1번출구 앞,자양동,광진구,27,43880,70840
471,504,신자초교입구교차로,자양동,광진구,9,7626,20053
472,505,자양사거리 광진아크로텔 앞,자양동,광진구,10,12269,28714
473,515,광양중학교 앞,자양동,광진구,10,3361,7317
474,516,광진메디칼 앞,군자동,광진구,10,3774,9194
475,539,군자교교차로,중곡동,광진구,10,6086,10961
476,540,군자역 7번출구 베스트샵 앞,군자동,광진구,8,5532,14125
477,542,강변역 4번출구 뒤,구의동,광진구,19,7015,13946
478,543,구의공원(테크노마트 앞),구의동,광진구,20,4489,11330
479,544,광남중학교,광장동,광진구,20,4400,6403
480,546,잠실대교북단 교차로,자양동,광진구,8,4813,11141
481,548,자양나들목,자양동,광진구,20,7250,14885
482,549,아차산역 3번출구,구의동,광진구,10,6947,13664
483,551,구의삼성쉐르빌 앞,구의동,광진구,10,8121,17495
484,552,대림아크로리버 앞,구의동,광진구,10,2373,5759
485,553,중곡 성원APT 앞,중곡동,광진구,19,4391,6818
486,555,구의3동주민센터,구의동,광진구,9,2700,6739
487,571,어린이대공원역6번출구,군자동,광진구,20,3803,10569
488,572,국립정신 건강센터 앞,중곡동,광진구,20,1987,4022
489,573,구의문주차장 앞,능동,광진구,10,5177,11909
490,574,아차산역4번출구,능동,광진구,40,6990,14819
491,575,중앙농협 중곡지점,중곡동,광진구,10,1164,2417
492,576,광나루역 3번 출구,광장동,광진구,10,5373,9904
493,577,광진청소년수련관,광장동,광진구,10,5330,12522
494,584,광진광장 교통섬,군자동,광진구,20,7358,17418
495,588,뚝섬 유원지역,자양동,광진구,20,7525,12641
496,590,건국대학교 (입학정보관),화양동,광진구,20,7020,26120
497,591,건국대학교 (행정관),화양동,광진구,5,1044,6382
498,592,건국대학교 학생회관,화양동,광진구,30,3902,19112
499,593,자양중앙나들목,자양동,광진구,5,6727,13393
500,3543,세종대학교(학술정보원),군자동,광진구,15,1409,6
501,3563,구의7단지현대아파트,구의동,광진구,5,3,0
502,3564,나루마당,구의동,광진구,20,12,0
503,3566,우성4차아파트,자양동,광진구,10,116,0
504,3569,건대병원후문,화양동,광진구,10,282,0
505,3570,구의역 리버비스타 오피스텔,구의동,광진구,10,218,0
506,3571,화양 APT(횡단보도 옆),화양동,광진구,15,190,0
507,3573,광나루안전체험관,능동,광진구,15,0,0
508,3575,자양사거리 (LG 유플러스),자양동,광진구,6,228,0
509,3577,신자초교 입구 교차로(SC제일은행),자양동,광진구,10,337,0
510,3578,중곡동 파크웨이빌딩,중곡동,광진구,9,94,0
511,3579,광진 캠퍼스시티,화양동,광진구,20,213,0
512,3581,광진광장,군자동,광진구,15,88,0
513,3582,화양동 우체국,화양동,광진구,14,97,0
514,3586,군자역 비채온 오피스텔,군자동,광진구,8,118,0
515,1901,신도림동주민센터 앞,신도림동,구로구,10,3910,7912
516,1904,도림천역 1번 출구 앞,신도림동,구로구,10,5436,12039
517,1906,신도림역 1번 출구 앞,신도림동,구로구,20,17604,34714
518,1907,구일우성(아) 육교 밑,구로동,구로구,12,2522,5032
519,1908,해원리바파크 육교 밑,구로동,구로구,10,3852,8929
520,1910,낙원교회 맞은편,구로동,구로구,5,421,2338
521,1911,구로디지털단지역 앞,구로동,구로구,10,14526,29930
522,1912,한신휴아파트 앞,구로동,구로구,10,4082,9598
523,1913,구로리공원,구로동,구로구,10,2312,5066
524,1914,대림역4번출구,구로동,구로구,10,4785,10852
525,1916,구로중학교앞,구로동,구로구,10,1072,2987
526,1920,서울미래초등학교 사거리,구로동,구로구,10,3818,9254
527,1924,삼부르네상스파크빌,가리봉동,구로구,10,1799,3822
528,1925,동양미래대학교 정문 옆,고척동,구로구,20,10271,20321
529,1928,고척스카이돔구장 광장,고척동,구로구,10,3171,7319
530,1929,고척근린공원 고척도서관 앞,고척동,구로구,10,2149,5898
531,1930,개봉지구대 개봉치안센터,개봉동,구로구,7,1628,2974
532,1931,개봉역(북측광장),개봉동,구로구,10,4018,7813
533,1933,개봉푸르지오아파트 상가,개봉동,구로구,10,3511,6314
534,1936,개봉역 1번 출구 자전거보관서쪽,개봉동,구로구,10,2234,3043
535,1937,한진아파트 입구,개봉동,구로구,15,2550,3929
536,1941,오류동역 2번출구,오류동,구로구,10,3233,4979
537,1943,온수역 북측,온수동,구로구,10,1319,2313
538,1946,구로역 광장,구로동,구로구,10,4992,10317
539,1951,천왕이펜하우스 4단지 상가 앞,천왕동,구로구,20,1226,2673
540,1952,천왕연지타운2단지 앞,천왕동,구로구,15,4058,5723
541,1953,천왕역 4번출구 뒤,천왕동,구로구,20,2150,3649
542,1955,디지털입구 교차로,구로동,구로구,10,6387,14857
543,1956,도야미리숯불갈비 앞,신도림동,구로구,10,2976,6322
544,1957,구일고등학교 정문,구로동,구로구,15,3434,6975
545,1958,강서수도사업소민원센터,구로동,구로구,10,3399,7071
546,1959,구로구의회 앞,구로동,구로구,10,2467,6638
547,1960,화광신문사 앞,구로동,구로구,10,5852,12460
548,1961,신도림테크노근린공원,구로동,구로구,15,10767,23942
549,1962,가리봉동주민센터,구로동,구로구,15,2853,6575
550,1964,원메디타운 앞,고척동,구로구,10,2944,4890
551,1965,삼환로즈빌아파트 105동 옆,고척동,구로구,15,2181,4523
552,1966,한마을아파트 정문상가,개봉동,구로구,10,3388,6621
553,1967,참새공원(백곡경노당),개봉동,구로구,10,805,1508
554,1968,동인오피스텔 건너편 소공원,개봉동,구로구,12,1059,2181
555,1969,궁동생태공원,궁동,구로구,10,584,932
556,1971,오정초교 앞 보도육교,오류동,구로구,10,1087,1820
557,1973,오리로와 서해안도로 교차로 앞,오류동,구로구,10,1182,1772
558,1974,신도림2차e편한세상아파트 203동 앞,신도림동,구로구,10,3010,5927
559,1975,대림역 1번 출입구 밑,구로동,구로구,10,2953,7286
560,1976,남구로역 5번 출입구 앞,구로동,구로구,10,1018,2998
561,1977,천왕역 1번 출입구 앞,천왕동,구로구,15,2477,5047
562,1979,구로1동우체국 앞,구로동,구로구,10,612,1468
563,1981,천왕이펜하우스5단지 앞,천왕동,구로구,10,2033,3645
564,1983,구로동롯데아파트,구로동,구로구,10,3422,7916
565,1984,구로구청,구로동,구로구,10,3907,7043
566,1985,구로도서관,구로동,구로구,20,7491,21498
567,1986,태평양물산빌딩,구로동,구로구,15,5994,15599
568,1987,개봉아이파크아파트 앞,개봉동,구로구,15,4385,6671
569,1988,고척LIGA아파트 앞,고척동,구로구,20,5453,11032
570,1991,오류동역 맞은편,오류동,구로구,10,3749,6602
571,1992,구로구배드민턴실내체육관 앞,오류동,구로구,19,710,1106
572,1993,금강수목원아파트 앞,오류동,구로구,10,1559,2058
573,1994,삼성전자 물류센터 앞,구로동,구로구,10,2681,4775
574,1996,구일역 1번 출입구 앞,구로동,구로구,20,6157,8782
575,1998,고척교 교차로,구로동,구로구,8,4359,5845
576,1999,수궁동 성당 주변,궁동,구로구,15,1108,1977
577,2000,신도림4차 e편한세상 아파트 1109동 앞,신도림동,구로구,15,4535,8875
578,2801,대륭포스트타워1차,구로동,구로구,30,3925,5526
579,2804,항동지구 6단지 602동 앞,항동,구로구,20,33,0
580,2805,구로자원순환센터 ,항동,구로구,20,29,0
581,2806,항동지구 4단지 입구,항동,구로구,20,125,0
582,2807,항동지구 1단지 105동 앞,항동,구로구,20,147,0
583,2808,항동지구 2단지 202동 앞,항동,구로구,20,115,0
584,2809,항동지구 11단지 1103동 앞,항동,구로구,20,17,0
585,2810,항동지구 3단지 311동 앞,항동,구로구,20,22,0
586,2812,항동프라자,항동,구로구,18,139,0
587,2813,항동지구 3단지 302동 앞,항동,구로구,10,12,0
